sku,name,category,brand,brand_country,manufacturer_code,alternative_markings,manufacturing_country,price,stock_qty,stock_is_tracked,availability_status,short_description,description,image_url,require_prepayment,cod_allowed,category_require_prepayment,category_cod_allowed,subtype,inner_diameter_mm,outer_diameter_mm,width_mm,rows,cage_type,bearing_seal_type,clearance,precision_class,belt_type,profile,length_mm,belt_width_mm,seal_type,seal_inner_diameter_mm,seal_outer_diameter_mm,seal_width_mm,material,lip_type,lubricant_type,viscosity,base_type,package_size,temperature_range
TB-SEAL-01098,45-78-10,seals,,,45-78-10,,,50.4,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,45.0,78.0,10.0,,,,,,,
TB-SEAL-01099,45-80-10,seals,,,45-80-10,,,30.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,45.0,80.0,10.0,,,,,,,
TB-SEAL-01100,45-80-8,seals,,,45-80-8,,,25.52,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,45.0,80.0,8.0,,,,,,,
TB-SEAL-01101,45-85-1О,seals,,,45-85-1О,,,36.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,45.0,85.0,1.0,,,,,,,
TB-SEAL-01102,45-90-10,seals,,,45-90-10,,,44.1,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,45.0,90.0,10.0,,,,,,,
TB-SEAL-01103,46-62-10,seals,,,46-62-10,,,31.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,46.0,62.0,10.0,,,,,,,
TB-SEAL-01104,46-78-10,seals,,,46-78-10,,,15.95,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,46.0,78.0,10.0,,,,,,,
TB-SEAL-01105,47-62-10,seals,,,47-62-10,,,44.1,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,47.0,62.0,10.0,,,,,,,
TB-SEAL-01106,47-70-10,seals,,,47-70-10,,,44.1,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,47.0,70.0,10.0,,,,,,,
TB-SEAL-01107,47-80-10/12,seals,,,47-80-10/12,,,44.1,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,47.0,80.0,12.0,,,,,,,
TB-SEAL-01108,47-84-10,seals,,,47-84-10,,,44.1,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,47.0,84.0,10.0,,,,,,,
TB-SEAL-01109,47-88-10,seals,,,47-88-10,,,44.1,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,47.0,88.0,10.0,,,,,,,
TB-SEAL-01110,48-62-10,seals,,,48-62-10,,,30.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,62.0,10.0,,,,,,,
TB-SEAL-01111,48-62-8,seals,,,48-62-8,,,21.26,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,62.0,8.0,,,,,,,
TB-SEAL-01112,48-65-1О,seals,,,48-65-1О,,,31.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,65.0,1.0,,,,,,,
TB-SEAL-01113,48-65-7,seals,,,48-65-7,,,31.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,65.0,7.0,,,,,,,
TB-SEAL-01114,48-68-10,seals,,,48-68-10,,,34.65,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,68.0,10.0,,,,,,,
TB-SEAL-01115,48-68-8,seals,,,48-68-8,,,22.33,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,68.0,8.0,,,,,,,
TB-SEAL-01116,48-69-10,seals,,,48-69-10,,,22.05,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,69.0,10.0,,,,,,,
TB-SEAL-01117,48-70-10,seals,,,48-70-10,,,30.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,70.0,10.0,,,,,,,
TB-SEAL-01118,"48-72,5-10",seals,,,"48-72,5-10",,,33.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,72.5,10.0,,,,,,,
TB-SEAL-01119,"48-72,5-12",seals,,,"48-72,5-12",,,23.45,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,72.5,12.0,,,,,,,
TB-SEAL-01120,48-72-1О,seals,,,48-72-1О,,,25.2,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,72.0,1.0,,,,,,,
TB-SEAL-01121,48-75-10,seals,,,48-75-10,,,36.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,75.0,10.0,,,,,,,
TB-SEAL-01122,48-80-10,seals,,,48-80-10,,,26.8,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,48.0,80.0,10.0,,,,,,,
TB-SEAL-01123,"49,17-100-8/9,8",seals,,,"49,17-100-8/9,8",,,85.05,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,49.17,100.0,9.8,,,,,,,
TB-SEAL-01124,50-100-10,seals,,,50-100-10,,,44.66,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,50.0,100.0,10.0,,,,,,,
TB-SEAL-01125,50-110-10,seals,,,50-110-10,,,63.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,50.0,110.0,10.0,,,,,,,
TB-SEAL-01126,50-60-10,seals,,,50-60-10,,,22.33,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,50.0,60.0,10.0,,,,,,,
TB-SEAL-01127,50-60-7,seals,,,50-60-7,,,28.35,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,50.0,60.0,7.0,,,,,,,
TB-SEAL-01128,50-62-10,seals,,,50-62-10,,,28.35,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,50.0,62.0,10.0,,,,,,,
TB-SEAL-01129,110-140-12 RWDR COMBI,seals,,,110-140-12 RWDR COMBI,,,1406.53,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,110.0,140.0,12.0,,двобортний,,,,,
TB-SEAL-01130,110-140-12 ВА,seals,,,110-140-12 ВА,,,1690.29,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,110.0,140.0,12.0,,,,,,,
TB-SEAL-01131,110-140-12/21 BASLSFDRWX7,seals,,,110-140-12/21 BASLSFDRWX7,,,1033.2,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,110.0,140.0,21.0,,двобортний,,,,,
TB-SEAL-01132,110-140-13 B1BASL,seals,,,110-140-13 B1BASL,,,458.64,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,110.0,140.0,13.0,,двобортний,,,,,
TB-SEAL-01133,110-140-13 B2,seals,,,110-140-13 B2,,,661.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,110.0,140.0,13.0,,двобортний,,,,,
TB-SEAL-01134,110-140-13 TCY,seals,,,110-140-13 TCY,,,486.36,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,110.0,140.0,13.0,,двобортний,,,,,
TB-SEAL-01135,110-140-14 TB2,seals,,,110-140-14 TB2,,,509.42,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,110.0,140.0,14.0,,двобортний,,,,,
TB-SEAL-01136,"110-140-14,5/16 RWDR-K7",seals,,,"110-140-14,5/16 RWDR-K7",,,2061.99,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,110.0,140.0,16.0,,,,,,,
TB-SEAL-01137,111-146-13.5/14.5 COMBI,seals,,,111-146-13.5/14.5 COMBI,,,1268.18,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,111.0,146.0,14.5,,двобортний,,,,,
TB-SEAL-01138,114-135-13 B1BASLRSX7,seals,,,114-135-13 B1BASLRSX7,,,795.94,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,114.0,135.0,13.0,,двобортний,,,,,
TB-SEAL-01139,114-142/170-14/26 B1SF,seals,,,114-142/170-14/26 B1SF,,,567.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,,,,,,,,,,
TB-SEAL-01140,115-140-12 BASLVRSX7,seals,,,115-140-12 BASLVRSX7,,,630.48,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,115.0,140.0,12.0,,двобортний,,,,,
TB-SEAL-01141,115-140-13 B1BASLVRSX7FT,seals,,,115-140-13 B1BASLVRSX7FT,,,1052.1,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,115.0,140.0,13.0,,двобортний,,,,,
TB-SEAL-01142,115-150-12 HMS5,seals,SKF,Швеція,115-150-12 HMS5,,,409.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,115.0,150.0,12.0,,однобортний,,,,,
TB-SEAL-01143,"117,47-142,87-12,7 B2SL",seals,,,"117,47-142,87-12,7 B2SL",,,649.15,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,117.47,142.87,12.7,,двобортний,,,,,
TB-SEAL-01144,"12,45-20-5 BASFRS",seals,,,"12,45-20-5 BASFRS",,,65.33,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.45,20.0,5.0,,,,,,,
TB-SEAL-01145,12-16/20-15 ACM,seals,,,12-16/20-15 ACM,,,258.79,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,,,,,,,,,,
TB-SEAL-01146,12-18-3 BAOF,seals,,,12-18-3 BAOF,,,126.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,18.0,3.0,,,,,,,
TB-SEAL-01147,12-18-6 B1BASL,seals,,,12-18-6 B1BASL,,,162.54,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,18.0,6.0,,двобортний,,,,,
TB-SEAL-01148,12-19-5 BA,seals,,,12-19-5 BA,,,85.11,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,19.0,5.0,,,,,,,
TB-SEAL-01149,"12-20-5/5,5 B1SL",seals,,,"12-20-5/5,5 B1SL",,,82.09,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,20.0,5.5,,двобортний,,,,,
TB-SEAL-01150,12-20-7 BA,seals,,,12-20-7 BA,,,114.3,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,20.0,7.0,,,,,,,
TB-SEAL-01151,12-22-4 HMS R,seals,,,12-22-4 HMS R,,,75.6,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,22.0,4.0,,,,,,,
TB-SEAL-01152,12-22-5 BAD,seals,,,12-22-5 BAD,,,84.48,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,22.0,5.0,,,,,,,
TB-SEAL-01153,"12-22-6/6,5 BABSL",seals,Corteco,Німеччина,"12-22-6/6,5 BABSL",,,315.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,22.0,6.5,,двобортний,,,,,
TB-SEAL-01154,12-22-7 BA,seals,Corteco,Німеччина,12-22-7 BA,,,88.83,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,22.0,7.0,,однобортний,,,,,
TB-SEAL-01155,12-24-7 BA,seals,Corteco,Німеччина,12-24-7 BA,,,136.08,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,24.0,7.0,,однобортний,,,,,
TB-SEAL-01156,"12-27-10-10,5 BASLSF",seals,Corteco,Німеччина,"12-27-10-10,5 BASLSF",,,437.59,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,27.0,10.0,,двобортний,,,,,
TB-SEAL-01157,12-28-7 BASL,seals,Corteco,Німеччина,12-28-7 BASL,,,376.87,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,28.0,7.0,,двобортний,,,,,
TB-SEAL-01158,12-30-7 BA,seals,Corteco,Німеччина,12-30-7 BA,,,65.33,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,12.0,30.0,7.0,,однобортний,,,,,
TB-SEAL-01159,120-140-12 BASLRDX7FT,seals,Corteco,Німеччина,120-140-12 BASLRDX7FT,,,972.72,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,140.0,12.0,,двобортний,,,,,
TB-SEAL-01160,120-140-13 B1BAPTSLRSX7,seals,Corteco,Німеччина,120-140-13 B1BAPTSLRSX7,,,1506.2,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,140.0,13.0,,двобортний,,,,,
TB-SEAL-01161,120-140-13 B1BASLRSX7,seals,Corteco,Німеччина,120-140-13 B1BASLRSX7,,,934.92,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,140.0,13.0,,двобортний,,,,,
TB-SEAL-01162,120-140-13 B2SL,seals,Corteco,Німеччина,120-140-13 B2SL,,,724.06,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,140.0,13.0,,двобортний,,,,,
TB-SEAL-01163,120-140-13 BASL,seals,Corteco,Німеччина,120-140-13 BASL,,,1782.9,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,140.0,13.0,,двобортний,,,,,
TB-SEAL-01164,"120-15-14,3/20 RWDR KOMBI",seals,Corteco,Німеччина,"120-15-14,3/20 RWDR KOMBI",,,1476.72,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,15.0,20.0,,однобортний,,,,,
TB-SEAL-01165,120-150-12 BASL,seals,Corteco,Німеччина,120-150-12 BASL,,,718.2,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,150.0,12.0,,двобортний,,,,,
TB-SEAL-01166,120-150-15 B1BASLX7,seals,Corteco,Німеччина,120-150-15 B1BASLX7,,,520.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,150.0,15.0,,двобортний,,,,,
TB-SEAL-01167,"120-150-15/20,8 B1FGSLX1",seals,Corteco,Німеччина,"120-150-15/20,8 B1FGSLX1",,,825.99,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,150.0,20.8,,однобортний,,,,,
TB-SEAL-01168,120-160-12 BA,seals,Corteco,Німеччина,120-160-12 BA,,,743.4,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,160.0,12.0,,однобортний,,,,,
TB-SEAL-01169,120-160-13/15 BASLX67,seals,Corteco,Німеччина,120-160-13/15 BASLX67,,,749.7,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,160.0,15.0,,двобортний,,,,,
TB-SEAL-01170,120-160-15 BASLDRWX67,seals,Corteco,Німеччина,120-160-15 BASLDRWX67,,,741.22,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,160.0,15.0,,двобортний,,,,,
TB-SEAL-01171,120-160-15/16 B1BAVISLDRW,seals,Corteco,Німеччина,120-160-15/16 B1BAVISLDRW,,,1857.24,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,160.0,16.0,,однобортний,,,,,
TB-SEAL-01172,120-180-12 HMS10,seals,Corteco,Німеччина,120-180-12 HMS10,,,882.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,120.0,180.0,12.0,,,,,,,
TB-SEAL-01173,"121,05-160,03-28 RWDR",seals,Corteco,Німеччина,"121,05-160,03-28 RWDR",,,1890.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,121.05,160.03,28.0,,однобортний,,,,,
TB-SEAL-01174,"122,17-140,82-11,8 BASLRS",seals,Corteco,Німеччина,"122,17-140,82-11,8 BASLRS",,,1185.23,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,122.17,140.82,11.8,,двобортний,,,,,
TB-SEAL-01175,122-142-10/15 RWDR-K7 ENR,seals,Corteco,Німеччина,122-142-10/15 RWDR-K7 ENR,,,1861.61,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,122.0,142.0,15.0,,однобортний,,,,,
TB-SEAL-01176,125-150-10 BARDX7,seals,Corteco,Німеччина,125-150-10 BARDX7,,,1106.46,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,125.0,150.0,10.0,,однобортний,,,,,
TB-SEAL-01177,125-150-13 B1BASLRSX7,seals,Corteco,Німеччина,125-150-13 B1BASLRSX7,,,577.77,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,125.0,150.0,13.0,,двобортний,,,,,
TB-SEAL-01178,125-150-13 B1SL,seals,Corteco,Німеччина,125-150-13 B1SL,,,544.7,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,125.0,150.0,13.0,,двобортний,,,,,
TB-SEAL-01179,125-150-14 BASLDRWX7,seals,Corteco,Німеччина,125-150-14 BASLDRWX7,,,601.46,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,125.0,150.0,14.0,,двобортний,,,,,
TB-SEAL-01180,125-150-15 B1BASLDRW,seals,Corteco,Німеччина,125-150-15 B1BASLDRW,,,564.35,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,125.0,150.0,15.0,,двобортний,,,,,
TB-SEAL-01181,125-150-15 B1BASLDRW,seals,Corteco,Німеччина,125-150-15 B1BASLDRW,,,526.11,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,125.0,150.0,15.0,,двобортний,,,,,
TB-SEAL-01182,"125-152,4-15 B2",seals,Corteco,Німеччина,"125-152,4-15 B2",,,710.45,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,125.0,152.4,15.0,,двобортний,,,,,
TB-SEAL-01183,125-155-14 TB2,seals,Corteco,Німеччина,125-155-14 TB2,,,1777.86,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,125.0,155.0,14.0,,двобортний,,,,,
TB-SEAL-01184,"127-146,2-7,9  VB",seals,Corteco,Німеччина,"127-146,2-7,9  VB",,,592.2,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,127.0,146.2,7.9,,,,,,,
TB-SEAL-01185,127-150-12 RWDR-CALZATO,seals,Corteco,Німеччина,127-150-12 RWDR-CALZATO,,,2493.04,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,127.0,150.0,12.0,,однобортний,,,,,
TB-SEAL-01186,127-150-13 B1BASLRSX7,seals,Corteco,Німеччина,127-150-13 B1BASLRSX7,,,1360.8,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,127.0,150.0,13.0,,двобортний,,,,,
TB-SEAL-01187,13-22-4 BA,seals,Corteco,Німеччина,13-22-4 BA,,,89.3,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,13.0,22.0,4.0,,однобортний,,,,,
TB-SEAL-01188,13-26-7 HMSA5,seals,Corteco,Німеччина,13-26-7 HMSA5,,,50.4,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,13.0,26.0,7.0,,,,,,,
TB-SEAL-01189,130-150-13 BASLRSX7FT,seals,Corteco,Німеччина,130-150-13 BASLRSX7FT,,,1245.51,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,130.0,150.0,13.0,,двобортний,,,,,
TB-SEAL-01190,"130-150-14,5 B1BASLRSX7FT",seals,Corteco,Німеччина,"130-150-14,5 B1BASLRSX7FT",,,750.14,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,130.0,150.0,14.5,,двобортний,,,,,
TB-SEAL-01191,130-150-14/21 BDSLSF,seals,Corteco,Німеччина,130-150-14/21 BDSLSF,,,999.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,130.0,150.0,21.0,,двобортний,,,,,
TB-SEAL-01192,130-160-12 B1,seals,Corteco,Німеччина,130-160-12 B1,,,681.47,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,130.0,160.0,12.0,,однобортний,,,,,
TB-SEAL-01193,"130-160-14,5/16 RWDR KASS",seals,Corteco,Німеччина,"130-160-14,5/16 RWDR KASS",,,756.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,130.0,160.0,16.0,,однобортний,,,,,
TB-SEAL-01194,"130-160-14/13,5 CASCO",seals,Corteco,Німеччина,"130-160-14/13,5 CASCO",,,2154.6,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,130.0,160.0,14.0,,,,,,,
TB-SEAL-01195,130-160-15 BASL,seals,Corteco,Німеччина,130-160-15 BASL,,,1713.98,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,130.0,160.0,15.0,,двобортний,,,,,
TB-SEAL-01196,130-160-16 COMBI,seals,Corteco,Німеччина,130-160-16 COMBI,,,967.68,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,130.0,160.0,16.0,,двобортний,,,,,
TB-SEAL-01197,"130-170-17/19,5 RWDR K7",seals,Corteco,Німеччина,"130-170-17/19,5 RWDR K7",,,2544.26,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,130.0,170.0,19.5,,однобортний,,,,,
TB-SEAL-01198,"24,9-37,5-6,5 MC",seals,Corteco,Німеччина,"24,9-37,5-6,5 MC",,,66.78,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.9,37.5,6.5,,,,,,,
TB-SEAL-01199,"24,9-40-8 BASLSFRDX7",seals,Corteco,Німеччина,"24,9-40-8 BASLSFRDX7",,,129.34,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.9,40.0,8.0,,двобортний,,,,,
TB-SEAL-01200,"24,97-37,51-6,35 BASFX7",seals,Corteco,Німеччина,"24,97-37,51-6,35 BASFX7",,,121.81,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.97,37.51,6.35,,однобортний,,,,,
TB-SEAL-01201,"24,97-37,54/41,24-4,2/7,4",seals,Corteco,Німеччина,"24,97-37,54/41,24-4,2/7,4",,,251.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,,,,,,,,,,
TB-SEAL-01202,"24-33,50-6 IUY",seals,Corteco,Німеччина,"24-33,50-6 IUY",,,203.68,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,33.5,6.0,,,,,,,
TB-SEAL-01203,24-33-5 BACFSL1X7,seals,Corteco,Німеччина,24-33-5 BACFSL1X7,,,163.8,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,33.0,5.0,,однобортний,,,,,
TB-SEAL-01204,24-33-5 BASFX7,seals,Corteco,Німеччина,24-33-5 BASFX7,,,280.35,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,33.0,5.0,,однобортний,,,,,
TB-SEAL-01205,24-33-7 BAX2,seals,Corteco,Німеччина,24-33-7 BAX2,,,357.21,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,33.0,7.0,,однобортний,,,,,
TB-SEAL-01206,"24-35,2-4/6,7 SCJY",seals,Corteco,Німеччина,"24-35,2-4/6,7 SCJY",,,275.94,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,35.2,6.7,,,,,,,
TB-SEAL-01207,"24-35-11,3 BFSLEFSFX27",seals,Corteco,Німеччина,"24-35-11,3 BFSLEFSFX27",,,106.66,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,35.0,11.3,,,,,,,
TB-SEAL-01208,24-35-6 BARD,seals,Corteco,Німеччина,24-35-6 BARD,,,82.59,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,35.0,6.0,,однобортний,,,,,
TB-SEAL-01209,24-35-7/9 BADSLX7,seals,Corteco,Німеччина,24-35-7/9 BADSLX7,,,92.86,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,35.0,9.0,,однобортний,,,,,
TB-SEAL-01210,"24-36,5-12 SCJY",seals,Corteco,Німеччина,"24-36,5-12 SCJY",,,289.77,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,36.5,12.0,,,,,,,
TB-SEAL-01211,"24-36,5-7,5 ASL",seals,Corteco,Німеччина,"24-36,5-7,5 ASL",,,528.76,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,36.5,7.5,,двобортний,,,,,
TB-SEAL-01212,"24-36,5-8,5 SCJY",seals,Corteco,Німеччина,"24-36,5-8,5 SCJY",,,237.98,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,36.5,8.5,,,,,,,
TB-SEAL-01213,24-36-7/8 TCY,seals,Corteco,Німеччина,24-36-7/8 TCY,,,120.52,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,36.0,8.0,,двобортний,,,,,
TB-SEAL-01214,24-36-8 ASL,seals,Corteco,Німеччина,24-36-8 ASL,,,142.46,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,36.0,8.0,,двобортний,,,,,
TB-SEAL-01215,"24-36-8,5/17,7 B1BASFX2",seals,Corteco,Німеччина,"24-36-8,5/17,7 B1BASFX2",,,185.41,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,36.0,17.7,,однобортний,,,,,
